Price,MSFT
Ticker,MSFT
Date,
2022-10-17,231.76455688476562
2022-10-18,232.71096801757812
2022-10-19,230.74002075195312
2022-10-20,230.41806030273438
2022-10-21,236.24313354492188
2022-10-24,241.24862670898438
2022-10-25,244.57586669921875
2022-10-26,225.70529174804688
2022-10-27,221.24618530273438
2022-10-28,230.14483642578125
2022-10-31,226.49563598632812
2022-11-01,222.63177490234375
2022-11-02,214.7576141357422
2022-11-03,209.04962158203125
2022-11-04,216.01632690429688
2022-11-07,222.33901977539062
2022-11-08,223.31472778320312
2022-11-09,219.06057739257812
2022-11-10,237.08224487304688
2022-11-11,241.1120147705078
2022-11-14,235.6869659423828
2022-11-15,236.09677124023438
2022-11-16,236.5272979736328
2022-11-17,236.47837829589844
2022-11-18,236.02828979492188
2022-11-21,236.8404083251953
2022-11-22,239.7562713623047
2022-11-23,242.25140380859375
2022-11-25,242.163330078125
2022-11-28,236.5566864013672
2022-11-29,235.15745544433594
2022-11-30,249.648681640625
2022-12-01,249.20835876464844
2022-12-02,249.53126525878906
2022-12-05,244.81500244140625
2022-12-06,239.8443145751953
2022-12-07,239.11048889160156
2022-12-08,242.0752410888672
2022-12-09,240.13787841796875
2022-12-12,247.07525634765625
2022-12-13,251.390380859375
2022-12-14,251.68392944335938
2022-12-15,243.650634765625
2022-12-16,239.42359924316406
2022-12-19,235.2748565673828
2022-12-20,236.59579467773438
2022-12-21,239.16917419433594
2022-12-22,233.06349182128906
2022-12-23,233.59185791015625
2022-12-27,231.8599853515625
2022-12-28,229.4822540283203
2022-12-29,235.8227996826172
2022-12-30,234.65843200683594
2023-01-03,234.42359924316406
2023-01-04,224.1691436767578
2023-01-05,217.52525329589844
2023-01-06,220.0888671875
2023-01-09,222.2317657470703
2023-01-10,223.92453002929688
2023-01-11,230.69557189941406
2023-01-12,233.37661743164062
2023-01-13,234.0811004638672
2023-01-17,235.17703247070312
2023-01-18,230.73472595214844
2023-01-19,226.938232421875
2023-01-20,235.04978942871094
2023-01-23,237.35902404785156
2023-01-24,236.83062744140625
2023-01-25,235.43142700195312
2023-01-26,242.66236877441406
2023-01-27,242.81890869140625
2023-01-30,237.48622131347656
2023-01-31,242.47647094726562
2023-02-01,247.31011962890625
2023-02-02,258.9050598144531
2023-02-03,252.7895965576172
2023-02-06,251.2435760498047
2023-02-07,261.80133056640625
2023-02-08,260.98919677734375
2023-02-09,257.9461975097656
2023-02-10,257.43731689453125
2023-02-13,265.4804382324219
2023-02-14,266.3121643066406
2023-02-15,264.1835021972656
2023-02-16,257.1502685546875
2023-02-17,253.1383056640625
2023-02-21,247.85110473632812
2023-02-22,246.71319580078125
2023-02-23,249.9110565185547
2023-02-24,244.46688842773438
2023-02-27,245.3889617919922
2023-02-28,244.6630859375
2023-03-01,241.57315063476562
2023-03-02,246.3208465576172
2023-03-03,250.42112731933594
2023-03-06,251.97096252441406
2023-03-07,249.3028564453125
2023-03-08,248.86143493652344
2023-03-09,247.50778198242188
2023-03-10,243.84890747070312
2023-03-13,249.07723999023438
2023-03-14,255.8162841796875
2023-03-15,260.3775329589844
2023-03-16,270.932373046875
2023-03-17,274.10076904296875
2023-03-20,267.03802490234375
2023-03-21,268.5584716796875
2023-03-22,267.0969543457031
2023-03-23,272.364501953125
2023-03-24,275.218994140625
2023-03-27,271.10888671875
2023-03-28,269.9808654785156
2023-03-29,275.16015625
2023-03-30,278.63262939453125
2023-03-31,282.80157470703125
2023-04-03,281.751953125
2023-04-04,281.7029113769531
2023-04-05,278.9170837402344
2023-04-06,286.03863525390625
2023-04-10,283.8707580566406
2023-04-11,277.435791015625
2023-04-12,278.0832214355469
2023-04-13,284.3121643066406
2023-04-14,280.6827697753906
2023-04-17,283.2919921875
2023-04-18,282.8702087402344
2023-04-19,282.94866943359375
2023-04-20,280.6533203125
2023-04-21,280.3100280761719
2023-04-24,276.39605712890625
2023-04-25,270.167236328125
2023-04-26,289.73675537109375
2023-04-27,299.0162658691406
2023-04-28,301.3999938964844
2023-05-01,299.7323303222656
2023-05-02,299.5852355957031
2023-05-03,298.5944519042969
2023-05-04,299.5852355957031
2023-05-05,304.72528076171875
2023-05-08,302.76336669921875
2023-05-09,301.1448669433594
2023-05-10,306.35357666015625
2023-05-11,304.195556640625
2023-05-12,303.07733154296875
2023-05-15,303.5579528808594
2023-05-16,305.79449462890625
2023-05-17,308.6847229003906
2023-05-18,313.12823486328125
2023-05-19,312.95123291015625
2023-05-22,315.74322509765625
2023-05-23,309.9234313964844
2023-05-24,308.5373229980469
2023-05-25,320.4029541015625
2023-05-26,327.2549743652344
2023-05-30,325.60345458984375
2023-05-31,322.8311767578125
2023-06-01,326.9501647949219
2023-06-02,329.7225036621094
2023-06-05,330.2533264160156
2023-06-06,328.0316162109375
2023-06-07,317.90594482421875
2023-06-08,319.7541198730469
2023-06-09,321.2582092285156
2023-06-12,326.2325744628906
2023-06-13,328.63128662109375
2023-06-14,331.6296691894531
2023-06-15,342.2074890136719
2023-06-16,336.5351257324219
2023-06-20,332.3276062011719
2023-06-21,327.91363525390625
2023-06-22,333.95953369140625
2023-06-23,329.3489685058594
2023-06-26,323.03759765625
2023-06-27,328.9065856933594
2023-06-28,330.1649169921875
2023-06-29,329.37841796875
2023-06-30,334.7755126953125
2023-07-03,332.26861572265625
2023-07-05,332.4259338378906
2023-07-06,335.4931335449219
2023-07-07,331.51165771484375
2023-07-10,326.212890625
2023-07-11,326.84210205078125
2023-07-12,331.4920349121094
2023-07-13,336.8595886230469
2023-07-14,339.3958740234375
2023-07-17,339.87762451171875
2023-07-18,353.40472412109375
2023-07-19,349.0693664550781
2023-07-20,340.9983215332031
2023-07-21,337.9508056640625
2023-07-24,339.26812744140625
2023-07-25,345.0387878417969
2023-07-26,332.0523681640625
2023-07-27,325.12176513671875
2023-07-28,332.6422424316406
2023-07-31,330.2336730957031
2023-08-01,330.64654541015625
2023-08-02,321.9561767578125
2023-08-03,321.1304626464844
2023-08-04,322.2314453125
2023-08-07,324.52203369140625
2023-08-08,320.5307312011719
2023-08-09,316.77545166015625
2023-08-10,317.4635925292969
2023-08-11,315.57611083984375
2023-08-14,318.5548095703125
2023-08-15,316.41168212890625
2023-08-16,315.6432800292969
2023-08-17,312.175537109375
2023-08-18,311.7815246582031
2023-08-21,317.10125732421875
2023-08-22,317.6726379394531
2023-08-23,322.14532470703125
2023-08-24,315.2196960449219
2023-08-25,318.1849670410156
2023-08-28,318.894287109375
2023-08-29,323.5343933105469
2023-08-30,323.90869140625
2023-08-31,322.8940124511719
2023-09-01,323.7806396484375
2023-09-05,328.5979919433594
2023-09-06,327.9380187988281
2023-09-07,325.0120544433594
2023-09-08,329.30731201171875
2023-09-11,332.9228820800781
2023-09-12,326.8444519042969
2023-09-13,331.07080078125
2023-09-14,333.6716003417969
2023-09-15,325.3175048828125
2023-09-18,324.17474365234375
2023-09-19,323.7707824707031
2023-09-20,316.00775146484375
2023-09-21,314.7861328125
2023-09-22,312.3035888671875
2023-09-25,312.8258056640625
2023-09-26,307.50592041015625
2023-09-27,308.1462707519531
2023-09-28,308.983642578125
2023-09-29,311.0622863769531
2023-10-02,317.0224914550781
2023-10-03,308.7373962402344
2023-10-04,314.22467041015625
2023-10-05,314.61865234375
2023-10-06,322.40142822265625
2023-10-09,324.92340087890625
2023-10-10,323.5146789550781
2023-10-11,327.48486328125
2023-10-12,326.2435302734375
2023-10-13,322.86444091796875
2023-10-16,327.70159912109375
2023-10-17,327.1301574707031
2023-10-18,325.2091064453125
2023-10-19,326.4011535644531
2023-10-20,321.8201904296875
2023-10-23,324.43084716796875
2023-10-24,325.62286376953125
2023-10-25,335.61236572265625
2023-10-26,323.0221252441406
2023-10-27,324.9136047363281
2023-10-30,332.3022155761719
2023-10-31,333.09033203125
2023-11-01,340.9321594238281
2023-11-02,343.1488037109375
2023-11-03,347.5622253417969
2023-11-06,351.23687744140625
2023-11-07,355.1775207519531
2023-11-08,357.8078918457031
2023-11-09,355.3351135253906
2023-11-10,364.18182373046875
2023-11-13,361.2362060546875
2023-11-14,364.7728576660156
2023-11-15,364.92095947265625
2023-11-16,371.3374938964844
2023-11-17,365.0986633300781
2023-11-20,372.59112548828125
2023-11-21,368.2773132324219
2023-11-22,372.9958801269531
2023-11-24,372.581298828125
2023-11-27,373.74609375
2023-11-28,377.78363037109375
2023-11-29,373.9830322265625
2023-11-30,374.042236328125
2023-12-01,369.6987609863281
2023-12-04,364.3978271484375
2023-12-05,367.73431396484375
2023-12-06,364.0621337890625
2023-12-07,366.18450927734375
2023-12-08,369.42242431640625
2023-12-11,366.5300598144531
2023-12-12,369.5704650878906
2023-12-13,369.560546875
2023-12-14,361.22900390625
2023-12-15,365.9673767089844
2023-12-18,367.8626708984375
2023-12-19,368.46484375
2023-12-20,365.8587646484375
2023-12-21,368.74127197265625
2023-12-22,369.7679138183594
2023-12-26,369.8468933105469
2023-12-27,369.26446533203125
2023-12-28,370.4588623046875
2023-12-29,371.2091369628906
2024-01-02,366.10552978515625
2024-01-03,365.8389892578125
2024-01-04,363.2131652832031
2024-01-05,363.025634765625
2024-01-08,369.8764953613281
2024-01-09,370.96240234375
2024-01-10,377.8526611328125
2024-01-11,379.6888122558594
2024-01-12,383.4794616699219
2024-01-16,385.25628662109375
2024-01-17,384.46661376953125
2024-01-18,388.8100891113281
2024-01-19,393.54840087890625
2024-01-22,391.4161071777344
2024-01-23,393.775390625
2024-01-24,397.388427734375
2024-01-25,399.66876220703125
2024-01-26,398.7408142089844
2024-01-29,404.4564514160156
2024-01-30,403.3409729003906
2024-01-31,392.472412109375
2024-02-01,398.5927734375
2024-02-02,405.93719482421875
2024-02-05,400.4387512207031
2024-02-06,400.2807922363281
2024-02-07,408.7308349609375
2024-02-08,408.7900390625
2024-02-09,415.1473083496094
2024-02-12,409.9252624511719
2024-02-13,401.1001281738281
2024-02-14,404.9768981933594
2024-02-15,402.0792236328125
2024-02-16,399.6067810058594
2024-02-20,398.35076904296875
2024-02-21,397.74749755859375
2024-02-22,407.1131591796875
2024-02-23,405.8175354003906
2024-02-26,403.0484313964844
2024-02-27,402.9891052246094
2024-02-28,403.2264709472656
2024-02-29,409.08123779296875
2024-03-01,410.9206848144531
2024-03-04,410.34710693359375
2024-03-05,398.2123107910156
2024-03-06,397.6584777832031
2024-03-07,404.6308288574219
2024-03-08,401.74298095703125
2024-03-11,400.0616760253906
2024-03-12,410.703125
2024-03-13,410.52508544921875
2024-03-14,420.5335693359375
2024-03-15,411.8305358886719
2024-03-18,412.7206115722656
2024-03-19,416.76556396484375
2024-03-20,420.54345703125
2024-03-21,424.6378479003906
2024-03-22,424.0148010253906
2024-03-25,418.1995544433594
2024-03-26,417.0028991699219
2024-03-27,416.78533935546875
2024-03-28,416.0831604003906
2024-04-01,419.8907775878906
2024-04-02,416.79522705078125
2024-04-03,415.8161315917969
2024-04-04,413.27447509765625
2024-04-05,420.83026123046875
2024-04-08,419.9104919433594
2024-04-09,421.5818786621094
2024-04-10,418.5951843261719
2024-04-11,423.21368408203125
2024-04-12,417.2501525878906
2024-04-15,409.08123779296875
2024-04-16,410.0108337402344
2024-04-17,407.3010559082031
2024-04-18,399.814453125
2024-04-19,394.72119140625
2024-04-22,396.54095458984375
2024-04-23,403.078125
2024-04-24,404.5516662597656
2024-04-25,394.6421203613281
2024-04-26,401.8418273925781
2024-04-29,397.81671142578125
2024-04-30,385.0390930175781
2024-05-01,390.5872497558594
2024-05-02,393.455322265625
2024-05-03,402.1781005859375
2024-05-06,408.9822998046875
2024-05-07,404.8285827636719
2024-05-08,406.015380859375
2024-05-09,407.7757263183594
2024-05-10,410.1690979003906
2024-05-13,409.1603088378906
2024-05-14,411.9690246582031
2024-05-15,419.171875
2024-05-16,417.1011657714844
2024-05-17,416.328369140625
2024-05-20,421.4110107421875
2024-05-21,425.07684326171875
2024-05-22,426.54315185546875
2024-05-23,423.0556640625
2024-05-24,426.1864318847656
2024-05-28,426.34503173828125
2024-05-29,425.2055969238281
2024-05-30,410.8395690917969
2024-05-31,411.2953186035156
2024-06-03,409.7001647949219
2024-06-04,412.22662353515625
2024-06-05,420.09326171875
2024-06-06,420.59857177734375
2024-06-07,419.9347839355469
2024-06-10,423.9176025390625
2024-06-11,428.6831970214844
2024-06-12,436.9857482910156
2024-06-13,437.5009765625
2024-06-14,438.4818420410156
2024-06-17,444.228271484375
2024-06-18,442.2170104980469
2024-06-20,441.5829162597656
2024-06-21,445.6252136230469
2024-06-24,443.5347595214844
2024-06-25,446.784423828125
2024-06-26,447.9832458496094
2024-06-27,448.6669006347656
2024-06-28,442.8213806152344
2024-07-01,452.5110168457031
2024-07-02,455.0374450683594
2024-07-03,456.5137023925781
2024-07-05,463.2409973144531
2024-07-08,461.93316650390625
2024-07-09,455.2950439453125
2024-07-10,461.9430847167969
2024-07-11,450.49981689453125
2024-07-12,449.3603820800781
2024-07-15,449.7666015625
2024-07-16,445.36761474609375
2024-07-17,439.42303466796875
2024-07-18,436.3021240234375
2024-07-19,433.072265625
2024-07-22,438.8484191894531
2024-07-23,440.7407531738281
2024-07-24,424.9381103515625
2024-07-25,414.53509521484375
2024-07-26,421.34161376953125
2024-07-29,422.78814697265625
2024-07-30,419.01336669921875
2024-07-31,414.4855651855469
2024-08-01,413.2569885253906
2024-08-02,404.7166748046875
2024-08-05,391.4998474121094
2024-08-06,395.9186706542969
2024-08-07,394.74957275390625
2024-08-08,398.9702453613281
2024-08-09,402.2694396972656
2024-08-12,403.0521240234375
2024-08-13,410.1856384277344
2024-08-14,413.00933837890625
2024-08-15,417.89263916015625
2024-08-16,415.35174560546875
2024-08-19,418.3888854980469
2024-08-20,421.63458251953125
2024-08-21,420.9794921875
2024-08-22,412.4534606933594
2024-08-23,413.6842346191406
2024-08-26,410.4088439941406
2024-08-27,410.7562561035156
2024-08-28,407.5403747558594
2024-08-29,410.0416259765625
2024-08-30,414.03167724609375
2024-09-03,406.3890380859375
2024-09-04,405.8530578613281
2024-09-05,405.34686279296875
2024-09-06,398.7066955566406
2024-09-09,402.6967468261719
2024-09-10,411.1135559082031
2024-09-11,419.8876953125
2024-09-12,423.81817626953125
2024-09-13,427.3813781738281
2024-09-16,428.1258544921875
2024-09-17,431.9074401855469
2024-09-18,427.5997619628906
2024-09-19,435.42108154296875
2024-09-20,432.0264892578125
2024-09-23,430.2796630859375
2024-09-24,425.9720153808594
2024-09-25,428.8900451660156
2024-09-26,428.09600830078125
2024-09-27,424.8305358886719
2024-09-30,427.09356689453125
2024-10-01,417.5552062988281
2024-10-02,414.021728515625
2024-10-03,413.4361267089844
2024-10-04,412.959716796875
2024-10-07,406.48828125
2024-10-08,411.6197204589844
2024-10-09,414.3492431640625
2024-10-10,412.7413024902344
2024-10-11,413.2177734375
2024-10-14,416.0167541503906
2024-10-15,415.61968994140625
2024-10-16,413.01922607421875
2024-10-17,413.6147766113281
2024-10-18,415.0440673828125
2024-10-21,415.659423828125
2024-10-22,424.32440185546875
2024-10-23,421.4360656738281
2024-10-24,421.5650939941406
2024-10-25,424.9595947265625
2024-10-28,423.4112243652344
2024-10-29,428.7312927246094
2024-10-30,429.30694580078125
2024-10-31,403.3220520019531
2024-11-01,407.3121032714844
2024-11-04,405.41632080078125
2024-11-05,408.3939514160156
2024-11-06,417.0489807128906
2024-11-07,422.2598571777344
2024-11-08,419.3913879394531
2024-11-11,414.8951721191406
2024-11-12,419.87774658203125
2024-11-13,422.0316162109375
2024-11-14,423.7090148925781
2024-11-15,411.9075927734375
2024-11-18,412.6619567871094
2024-11-19,414.67681884765625
2024-11-20,412.3939208984375
2024-11-21,410.61370849609375
2024-11-22,414.7211608886719
2024-11-25,416.5013732910156
2024-11-26,425.6510925292969
2024-11-27,420.67840576171875
2024-11-29,421.1458435058594
2024-12-02,428.624755859375
2024-12-03,428.8435363769531
2024-12-04,435.0295715332031
2024-12-05,440.2011413574219
2024-12-06,441.1459655761719
2024-12-09,443.5825500488281
2024-12-10,440.9072570800781
2024-12-11,446.5363464355469
2024-12-12,447.1032409667969
2024-12-13,444.8257141113281
2024-12-16,449.12213134765625
2024-12-17,451.9764099121094
2024-12-18,434.9997253417969
2024-12-19,434.6416931152344
2024-12-20,434.2140808105469
2024-12-23,432.8714294433594
2024-12-24,436.9291076660156
2024-12-26,435.7157897949219
2024-12-27,428.17718505859375
2024-12-30,422.50836181640625
2024-12-31,419.1965637207031
2025-01-02,416.2925109863281
2025-01-03,421.0364685058594
2025-01-06,425.5118713378906
2025-01-07,420.0617980957031
2025-01-08,422.23980712890625
2025-01-10,416.6605224609375
2025-01-13,414.9101257324219
2025-01-14,413.3984375
2025-01-15,423.9802551269531
2025-01-16,422.25970458984375
2025-01-17,426.6853942871094
2025-01-21,426.1583251953125
2025-01-22,443.7615966796875
2025-01-23,444.2687683105469
2025-01-24,441.6332702636719
2025-01-27,432.1852111816406
2025-01-28,444.7561340332031
2025-01-29,439.9127197265625
2025-01-30,412.7221374511719
2025-01-31,412.791748046875
2025-02-03,408.6744079589844
2025-02-04,410.116455078125
2025-02-05,411.0314636230469
2025-02-06,413.5475769042969
2025-02-07,407.5107727050781
2025-02-10,409.96728515625
2025-02-11,409.1915588378906
2025-02-12,406.8046569824219
2025-02-13,408.29644775390625
2025-02-14,406.1979675292969
2025-02-18,407.4013977050781
2025-02-19,412.5033264160156
2025-02-20,414.6857604980469
2025-02-21,406.793212890625
2025-02-24,402.59783935546875
2025-02-25,396.5190124511719
2025-02-26,398.3426818847656
2025-02-27,391.1676330566406
2025-02-28,395.6121520996094
2025-03-03,387.14166259765625
2025-03-04,387.26123046875
2025-03-05,399.628173828125
2025-03-06,395.5125427246094
2025-03-07,391.9449462890625
2025-03-10,378.840576171875
2025-03-11,379.1296081542969
2025-03-12,381.9397888183594
2025-03-13,377.45538330078125
2025-03-14,387.21142578125
2025-03-17,387.3509521484375
2025-03-18,382.1889343261719
2025-03-19,386.4739990234375
2025-03-20,385.4974060058594
2025-03-21,389.9020690917969
2025-03-24,391.7157287597656
2025-03-25,393.7885437011719
2025-03-26,388.6165466308594
2025-03-27,389.2243957519531
2025-03-28,377.48529052734375
2025-03-31,374.087158203125
2025-04-01,380.863525390625
2025-04-02,380.813720703125
2025-04-03,371.8150329589844
2025-04-04,358.5910949707031
2025-04-07,356.61798095703125
2025-04-08,353.3294372558594
2025-04-09,389.1347351074219
2025-04-10,380.0264587402344
2025-04-11,387.101806640625
2025-04-14,386.4640197753906
2025-04-15,384.3912658691406
2025-04-16,370.32025146484375
2025-04-17,366.5035400390625
2025-04-21,357.87359619140625
2025-04-22,365.5469055175781
2025-04-23,373.09063720703125
2025-04-24,385.9557800292969
2025-04-25,390.4900207519531
2025-04-28,389.80242919921875
2025-04-29,392.67242431640625
2025-04-30,393.88818359375
2025-05-01,423.9235534667969
2025-05-02,433.769287109375
2025-05-05,434.65618896484375
2025-05-06,431.8061218261719
2025-05-07,431.8459777832031
2025-05-08,436.6492614746094
2025-05-09,437.2073059082031
2025-05-12,447.7007751464844
2025-05-13,447.5812072753906
2025-05-14,451.36798095703125
2025-05-15,452.3863220214844
2025-05-16,453.5244445800781
2025-05-19,458.11688232421875
2025-05-20,457.4180603027344
2025-05-21,451.8272399902344
2025-05-22,454.11346435546875
2025-05-23,449.441162109375
2025-05-27,459.93389892578125
2025-05-28,456.609375
2025-05-29,457.9272155761719
2025-05-30,459.60443115234375
2025-06-02,461.2118225097656
2025-06-03,462.2101745605469
2025-06-04,463.1086730957031
2025-06-05,466.91241455078125
2025-06-06,469.6080017089844
2025-06-09,471.97412109375
2025-06-10,470.1471252441406
2025-06-11,471.8443298339844
2025-06-12,478.0840759277344
2025-06-13,474.18048095703125
2025-06-16,478.3536376953125
2025-06-17,477.25543212890625
2025-06-18,479.4518127441406
2025-06-20,476.6164855957031
2025-06-23,485.2023620605469
2025-06-24,489.30560302734375
2025-06-25,491.4620666503906
2025-06-26,496.6335754394531
2025-06-27,495.1260681152344
2025-06-30,496.5936584472656
2025-07-01,491.242431640625
2025-07-02,490.2840270996094
2025-07-03,498.02130126953125
2025-07-07,496.90313720703125
2025-07-08,495.804931640625
2025-07-09,502.68365478515625
2025-07-10,500.656982421875
2025-07-11,502.49395751953125
2025-07-14,502.1944274902344
2025-07-15,504.9898376464844
2025-07-16,504.7901611328125
2025-07-17,510.8601989746094
2025-07-18,509.212890625
2025-07-21,509.2228698730469
2025-07-22,504.44073486328125
2025-07-23,505.0397644042969
2025-07-24,510.0415344238281
2025-07-25,512.866943359375
2025-07-28,511.65887451171875
2025-07-29,511.728759765625
2025-07-30,512.3976440429688
2025-07-31,532.6243896484375
2025-08-01,523.2498168945312
2025-08-04,534.7609252929688
2025-08-05,526.8838500976562
2025-08-06,524.0784912109375
2025-08-07,519.9852294921875
2025-08-08,521.1832275390625
2025-08-11,520.9136962890625
2025-08-12,528.3713989257812
2025-08-13,519.7256469726562
2025-08-14,521.6224975585938
2025-08-15,519.3162841796875
2025-08-18,516.2512817382812
2025-08-19,508.933349609375
2025-08-20,504.8900146484375
2025-08-21,504.239990234375
2025-08-22,507.2300109863281
2025-08-25,504.260009765625
2025-08-26,502.0400085449219
2025-08-27,506.739990234375
2025-08-28,509.6400146484375
2025-08-29,506.69000244140625
2025-09-02,505.1199951171875
2025-09-03,505.3500061035156
